index,type,position,t_enter_SA1,t_enter_PW,t_enter_SA3,t_exit_system,t_SA1_basic,t_SA1_add,t_PW_basic,t_SA2_add,t_SA3_basic,t_SA3_add,total_time
0,PA2,PASSED,0.2,3.2,6.1,12.2,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
1,PA1,PASSED,0.4,3.8,19.3,25.4,3.329192546583851,0.0,15.499999999999998,0.0,6.054490101346278,0.0,24.883682647930126
2,PA2,PASSED,0.4,3.4,6.3,12.4,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
3,PA2,PASSED,0.7,3.7,6.6,12.7,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
4,PA1,PASSED,0.9,4.3,19.8,25.9,3.329192546583851,0.0,15.499999999999998,0.0,6.097632819212057,0.0,24.926825365795906
5,PA2,PASSED,0.9,3.9,6.8,12.9,2.9130434782608696,0.0,2.826086956521739,0.0,6.027950310559007,0.0,11.767080745341616
6,PA2,PASSED,1.2,4.2,7.1,13.2,2.9130434782608696,0.0,2.8107115593584364,0.0,6.027950310559007,0.0,11.751705348178312
7,PA1,PASSED,1.4,4.8,20.3,26.5,3.329192546583851,0.0,15.499999999999998,0.0,6.144180860580524,0.0,24.97337340716437
8,PA2,PASSED,1.4,4.4,7.3,13.4,2.9130434782608696,0.0,2.807838451016892,0.0,6.027950310559007,0.0,11.74883223983677
9,PA2,PASSED,1.7,4.7,7.6,13.7,2.9130434782608696,0.0,2.820700016951719,0.0,6.027950310559007,0.0,11.761693805771596
10,PA1,PASSED,1.9,5.3,20.8,27.0,3.329192546583851,0.0,15.499999999999998,0.0,6.194297626422116,0.0,25.023490173005964
11,PA2,PASSED,1.9,4.9,7.8,13.9,2.9130434782608696,0.0,2.848623682449669,0.0,6.025440593583726,0.0,11.787107754294265
12,PA2,PASSED,2.2,5.2,8.1,14.2,2.9130434782608696,0.0,2.8913690758422628,0.0,6.017246687100602,0.0,11.821659241203735
13,PA1,PASSED,2.4,5.8,21.3,27.6,3.329192546583851,0.0,15.499999999999998,0.0,6.248164802834523,0.0,25.07735734941837
14,PA2,PASSED,2.4,5.4,8.4,14.5,2.9130434782608696,0.0,2.949076434479606,0.0,6.01243794835881,0.0,11.874557861099285
15,PA2,PASSED,2.7,5.7,8.8,14.9,2.9130434782608696,0.0,3.0222411257771196,0.0,6.01087715681968,0.0,11.946161760857668
16,PA1,PASSED,2.9,6.3,21.8,28.2,3.329192546583851,0.0,15.499999999999998,0.0,6.30598363874442,0.0,25.13517618532827
17,PA2,PASSED,2.9,5.9,9.1,15.2,2.9130434782608696,0.0,3.111708862692683,0.0,6.01245341260605,0.0,12.037205753559602
18,PA2,PASSED,3.2,6.2,9.4,15.5,2.9130434782608696,0.0,3.111708862692683,0.0,6.017079381605948,0.0,12.0418317225595
19,PA1,PASSED,3.4,6.8,22.3,28.7,3.329192546583851,0.0,15.499999999999998,0.0,6.367976390989625,0.0,25.197168937573473
20,PA2,PASSED,3.4,6.4,9.6,15.7,2.9130434782608696,0.0,3.111708862692683,0.0,6.024689063525058,0.0,12.04944140447861
21,PA2,PASSED,3.7,6.7,9.9,16.0,2.9130434782608696,0.0,3.111708862692683,0.0,6.035235995575259,0.0,12.05998833652881
22,PA1,PASSED,3.9,7.3,22.8,29.3,3.329192546583851,0.0,15.499999999999998,0.0,6.434387945936557,0.0,25.263580492520404
23,PA2,PASSED,3.9,6.9,10.1,16.2,2.9130434782608696,0.0,3.111708862692683,0.0,6.048691823155149,0.0,12.073444164108702
24,PA2,PASSED,4.2,7.2,10.4,16.5,2.9130434782608696,0.0,3.111708862692683,0.0,6.0650451834832815,0.0,12.089797524436834
25,PA1,PASSED,4.4,7.8,23.3,29.9,3.329192546583851,0.0,15.499999999999998,0.0,6.505487627210989,0.0,25.334680173794837
26,PA2,PASSED,4.4,7.4,10.6,16.7,2.9130434782608696,0.0,3.111708862692683,0.0,6.084300859680093,0.0,12.109053200633646
27,PA2,PASSED,4.7,7.7,10.9,17.1,2.9130434782608696,0.0,3.111708862692683,0.0,6.106479171997104,0.0,12.131231512950656
28,PA1,PASSED,4.9,8.3,23.8,30.4,3.329192546583851,0.0,15.499999999999998,0.0,6.581571199039004,0.0,25.41076374562285
29,PA2,PASSED,4.9,7.9,11.1,17.3,2.9130434782608696,0.0,3.111708862692683,0.0,6.131615580312284,0.0,12.156367921265836
30,PA2,PASSED,5.2,8.2,11.4,17.6,2.9130434782608696,0.0,3.111708862692683,0.0,6.159760478062799,0.0,12.184512819016351
31,PA1,PASSED,5.4,8.8,24.3,31.0,3.329192546583851,0.0,15.499999999999998,0.0,6.662963073923846,0.0,25.492155620507695
32,PA2,PASSED,5.4,8.4,11.7,17.9,2.9130434782608696,0.0,3.2186887218672475,0.0,6.190979162784613,0.0,12.322711362912731
33,PA2,PASSED,5.7,8.7,12.0,18.3,2.9130434782608696,0.0,3.2186887218672475,0.0,6.225351972611769,0.0,12.357084172739885
34,PA1,PASSED,5.9,9.3,24.8,31.6,3.329192546583851,0.0,15.499999999999998,0.0,6.750018731666712,0.0,25.57921127825056
35,PA2,PASSED,5.9,8.9,12.2,18.5,2.9130434782608696,0.0,3.2186887218672475,0.0,6.262974581639389,0.0,12.394706781767507
36,PA2,PASSED,6.2,9.2,12.5,18.8,2.9130434782608696,0.0,3.2186887218672475,0.0,6.225351972611769,0.0,12.357084172739885
37,PA1,PASSED,6.4,9.8,25.3,32.2,3.329192546583851,0.0,15.499999999999998,0.0,6.843127353725935,0.0,25.67231990030978
38,PA2,PASSED,6.4,9.4,12.8,19.1,2.9130434782608696,0.0,3.344782817194601,0.0,6.225351972611769,0.0,12.483178268067238
39,PA2,PASSED,6.7,9.7,13.0,19.3,2.9130434782608696,0.0,3.2186887218672475,0.0,6.225351972611769,0.0,12.357084172739885
40,PA1,PASSED,6.9,10.3,25.8,32.7,3.329192546583851,0.0,15.499999999999998,0.0,6.843127353725935,0.0,25.67231990030978
41,PA2,PASSED,6.9,9.9,13.3,19.6,2.9130434782608696,0.0,3.344782817194601,0.0,6.225351972611769,0.0,12.483178268067238
42,PA2,PASSED,7.2,10.2,13.5,19.8,2.9130434782608696,0.0,3.2186887218672475,0.0,6.225351972611769,0.0,12.357084172739885
43,PA1,PASSED,7.4,10.8,26.3,33.2,3.329192546583851,0.0,15.499999999999998,0.0,6.843127353725935,0.0,25.67231990030978
44,PA2,PASSED,7.4,10.4,13.8,20.1,2.9130434782608696,0.0,3.344782817194601,0.0,6.225351972611769,0.0,12.483178268067238
45,PA2,PASSED,7.7,10.7,14.0,20.3,2.9130434782608696,0.0,3.2186887218672475,0.0,6.225351972611769,0.0,12.357084172739885
46,PA1,PASSED,7.9,19.4,34.9,41.3,3.329192546583851,8.099999999999987,15.499999999999998,0.0,6.30598363874442,0.0,33.23517618532826
47,PA2,PASSED,7.9,10.9,14.3,20.6,2.9130434782608696,0.0,3.344782817194601,0.0,6.225351972611769,0.0,12.483178268067238
48,PA2,PASSED,8.2,11.2,14.5,20.8,2.9130434782608696,0.0,3.2186887218672475,0.0,6.262974581639389,0.0,12.394706781767507
49,PA1,PASSED,8.4,19.9,35.4,41.8,3.329192546583851,8.099999999999987,15.499999999999998,0.0,6.30598363874442,0.0,33.23517618532826
50,PA2,PASSED,8.4,11.4,14.8,21.1,2.9130434782608696,0.0,3.344782817194601,0.0,6.262974581639389,0.0,12.52080087709486
51,PA2,PASSED,8.7,11.7,15.1,21.4,2.9130434782608696,0.0,3.344782817194601,0.0,6.262974581639389,0.0,12.52080087709486
52,PA1,PASSED,8.9,20.4,35.9,42.3,3.329192546583851,8.099999999999987,15.499999999999998,0.0,6.367976390989625,0.0,33.29716893757346
53,PA2,PASSED,8.9,11.9,15.3,21.6,2.9130434782608696,0.0,3.344782817194601,0.0,6.262974581639389,0.0,12.52080087709486
54,PA2,PASSED,9.2,12.2,15.6,21.9,2.9130434782608696,0.0,3.344782817194601,0.0,6.262974581639389,0.0,12.52080087709486
55,PA1,PASSED,9.4,20.9,36.4,42.9,3.329192546583851,8.099999999999987,15.499999999999998,0.0,6.434387945936557,0.0,33.36358049252039
56,PA2,PASSED,9.4,12.4,15.8,22.1,2.9130434782608696,0.0,3.344782817194601,0.0,6.262974581639389,0.0,12.52080087709486
57,PA2,PASSED,9.7,12.7,16.1,22.4,2.9130434782608696,0.0,3.344782817194601,0.0,6.262974581639389,0.0,12.52080087709486
58,PA1,PASSED,9.9,21.4,36.9,43.4,3.329192546583851,8.099999999999987,15.499999999999998,0.0,6.434387945936557,0.0,33.36358049252039
59,PA2,PASSED,9.9,12.9,16.3,22.6,2.9130434782608696,0.0,3.344782817194601,0.0,6.262974581639389,0.0,12.52080087709486
60,PA2,PASSED,10.2,13.2,16.6,22.9,2.9130434782608696,0.0,3.344782817194601,0.0,6.262974581639389,0.0,12.52080087709486
61,PA1,PASSED,10.4,21.9,37.4,44.0,3.329192546583851,8.099999999999987,15.499999999999998,0.0,6.505487627210989,0.0,33.434680173794824
62,PA2,PASSED,10.4,13.4,16.8,23.1,2.9130434782608696,0.0,3.344782817194601,0.0,6.262974581639389,0.0,12.52080087709486
63,PA2,PASSED,10.7,13.7,17.1,23.5,2.9130434782608696,0.0,3.344782817194601,0.0,6.3039584501128365,0.0,12.561784745568307
64,PA1,PASSED,10.9,22.4,37.9,44.5,3.329192546583851,8.099999999999987,15.499999999999998,0.0,6.581571199039004,0.0,33.51076374562284
65,PA2,PASSED,10.9,13.9,17.3,23.7,2.9130434782608696,0.0,3.344782817194601,0.0,6.3039584501128365,0.0,12.561784745568307
66,PA2,PASSED,11.2,14.2,17.6,24.0,2.9130434782608696,0.0,3.344782817194601,0.0,6.3039584501128365,0.0,12.561784745568307
67,PA1,PASSED,11.4,22.9,38.4,45.1,3.329192546583851,8.099999999999987,15.499999999999998,0.0,6.662963073923846,0.0,33.59215562050768
68,PA2,PASSED,11.4,14.4,17.8,24.2,2.9130434782608696,0.0,3.344782817194601,0.0,6.3039584501128365,0.0,12.561784745568307
69,PA2,PASSED,11.7,14.7,18.1,24.5,2.9130434782608696,0.0,3.344782817194601,0.0,6.3039584501128365,0.0,12.561784745568307
70,PA1,PASSED,11.9,23.4,38.9,45.6,3.329192546583851,8.099999999999987,15.499999999999998,0.0,6.662963073923846,0.0,33.59215562050768
71,PA2,PASSED,11.9,14.9,18.3,24.7,2.9130434782608696,0.0,3.344782817194601,0.0,6.348431428076536,0.0,12.606257723532007
72,PA2,PASSED,12.2,15.2,18.6,25.0,2.9130434782608696,0.0,3.344782817194601,0.0,6.3039584501128365,0.0,12.561784745568307
73,PA1,PASSED,12.4,23.9,39.4,46.2,3.329192546583851,8.099999999999987,15.499999999999998,0.0,6.750018731666712,0.0,33.67921127825055
74,PA2,PASSED,12.4,15.4,18.8,25.2,2.9130434782608696,0.0,3.344782817194601,0.0,6.348431428076536,0.0,12.606257723532007
75,PA2,PASSED,12.7,15.7,19.1,25.5,2.9130434782608696,0.0,3.344782817194601,0.0,6.348431428076536,0.0,12.606257723532007
76,PA1,PASSED,12.9,24.4,39.9,46.8,3.329192546583851,8.099999999999987,15.499999999999998,0.0,6.843127353725935,0.0,33.77231990030977
77,PA2,PASSED,12.9,15.9,19.3,25.7,2.9130434782608696,0.0,3.344782817194601,0.0,6.348431428076536,0.0,12.606257723532007
78,PA2,PASSED,13.2,16.2,19.6,26.0,2.9130434782608696,0.0,3.344782817194601,0.0,6.396538513477555,0.0,12.654364808933025
79,PA1,PASSED,13.4,24.9,40.4,47.4,3.329192546583851,8.099999999999987,15.499999999999998,0.0,6.9427146721284725,0.0,33.87190721871231
80,PA2,PASSED,13.4,16.4,19.8,26.2,2.9130434782608696,0.0,3.344782817194601,0.0,6.396538513477555,0.0,12.654364808933025
81,PA2,PASSED,13.7,16.7,20.1,26.6,2.9130434782608696,0.0,3.344782817194601,0.0,6.448442767825407,0.0,12.706269063280878
82,PA1,PASSED,13.9,25.4,40.9,48.0,3.329192546583851,8.099999999999987,15.499999999999998,0.0,7.049246024969603,0.0,33.97843857155344
83,PA2,PASSED,13.9,16.9,20.3,26.8,2.9130434782608696,0.0,3.344782817194601,0.0,6.448442767825407,0.0,12.706269063280878
84,PA2,PASSED,14.2,17.2,20.6,27.2,2.9130434782608696,0.0,3.344782817194601,0.0,6.504326394393976,0.0,12.762152689849447
85,PA1,PASSED,14.4,25.9,41.4,48.5,3.329192546583851,8.099999999999987,15.499999999999998,0.0,7.049246024969603,0.0,33.97843857155344
86,PA2,PASSED,14.4,17.4,20.8,27.4,2.9130434782608696,0.0,3.344782817194601,0.0,6.504326394393976,0.0,12.762152689849447
87,PA2,PASSED,14.7,17.7,21.1,27.7,2.9130434782608696,0.0,3.344782817194601,0.0,6.564391985626441,0.0,12.822218281081913
88,PA1,PASSED,14.9,26.4,41.9,49.0,3.329192546583851,8.099999999999987,15.499999999999998,0.0,7.049246024969603,0.0,33.97843857155344
89,PA2,PASSED,14.9,17.9,21.3,27.9,2.9130434782608696,0.0,3.344782817194601,0.0,6.564391985626441,0.0,12.822218281081913
90,PA2,PASSED,15.2,18.2,21.6,28.3,2.9130434782608696,0.0,3.344782817194601,0.0,6.628863947860216,0.0,12.886690243315687
91,PA1,PASSED,15.4,35.0,50.5,56.8,3.329192546583851,16.19999999999996,15.499999999999998,0.0,6.248164802834523,0.0,41.27735734941833
92,PA2,PASSED,15.4,18.4,21.8,28.5,2.9130434782608696,0.0,3.344782817194601,0.0,6.628863947860216,0.0,12.886690243315687
93,PA2,PASSED,15.7,18.7,22.1,28.8,2.9130434782608696,0.0,3.344782817194601,0.0,6.6979901126925405,0.0,12.95581640814801
94,PA1,PASSED,15.9,35.5,51.0,57.4,3.329192546583851,16.19999999999996,15.499999999999998,0.0,6.30598363874442,0.0,41.33517618532823
95,PA2,PASSED,15.9,18.9,22.3,29.0,2.9130434782608696,0.0,3.344782817194601,0.0,6.6979901126925405,0.0,12.95581640814801
96,PA2,PASSED,16.2,19.2,22.6,29.4,2.9130434782608696,0.0,3.344782817194601,0.0,6.77204354519501,0.0,13.02986984065048
97,PA1,PASSED,16.4,36.0,51.5,57.9,3.329192546583851,16.19999999999996,15.499999999999998,0.0,6.367976390989625,0.0,41.39716893757343
98,PA2,PASSED,16.4,19.4,22.8,29.6,2.9130434782608696,0.0,3.344782817194601,0.0,6.77204354519501,0.0,13.02986984065048
99,PA2,PASSED,16.7,19.7,23.1,30.0,2.9130434782608696,0.0,3.344782817194601,0.0,6.851324559657186,0.0,13.109150855112656
100,PA1,PASSED,16.9,36.5,52.0,58.4,3.329192546583851,16.19999999999996,15.499999999999998,0.0,6.367976390989625,0.0,41.39716893757343
101,PA2,PASSED,16.9,19.9,23.3,30.2,2.9130434782608696,0.0,3.344782817194601,0.0,6.851324559657186,0.0,13.109150855112656
102,PA2,PASSED,17.2,20.2,23.6,30.6,2.9130434782608696,0.0,3.344782817194601,0.0,6.936162953448973,0.0,13.193989248904444
103,PA1,PASSED,17.4,37.0,52.5,59.0,3.329192546583851,16.19999999999996,15.499999999999998,0.0,6.434387945936557,0.0,41.463580492520364
104,PA2,PASSED,17.4,20.4,23.8,30.8,2.9130434782608696,0.0,3.344782817194601,0.0,6.936162953448973,0.0,13.193989248904444
105,PA2,PASSED,17.7,20.7,24.1,31.2,2.9130434782608696,0.0,3.344782817194601,0.0,7.026920468731522,0.0,13.284746764186991
106,PA1,PASSED,17.9,37.5,53.0,59.6,3.329192546583851,16.19999999999996,15.499999999999998,0.0,6.505487627210989,0.0,41.5346801737948
107,PA2,PASSED,17.9,20.9,24.3,31.4,2.9130434782608696,0.0,3.344782817194601,0.0,7.026920468731522,0.0,13.284746764186991
108,PA2,PASSED,18.2,21.2,24.6,31.8,2.9130434782608696,0.0,3.344782817194601,0.0,7.123993489831101,0.0,13.38181978528657
109,PA1,PASSED,18.4,38.0,53.5,60.1,3.329192546583851,16.19999999999996,15.499999999999998,0.0,6.581571199039004,0.0,41.61076374562281
110,PA2,PASSED,18.4,21.4,24.8,32.0,2.9130434782608696,0.0,3.344782817194601,0.0,7.123993489831101,0.0,13.38181978528657
111,PA2,PASSED,18.7,21.7,25.1,32.4,2.9130434782608696,0.0,3.344782817194601,0.0,7.227815980730016,0.0,13.485642276185487
112,PA1,PASSED,18.9,38.5,54.0,60.7,3.329192546583851,16.19999999999996,15.499999999999998,0.0,6.662963073923846,0.0,41.692155620507656
113,PA2,PASSED,18.9,21.9,25.3,32.6,2.9130434782608696,0.0,3.344782817194601,0.0,7.227815980730016,0.0,13.485642276185487
114,PA2,PASSED,19.2,22.2,25.6,32.9,2.9130434782608696,0.0,3.344782817194601,0.0,7.227815980730016,0.0,13.485642276185487
115,PA1,PASSED,19.4,39.0,54.5,61.2,3.329192546583851,16.19999999999996,15.499999999999998,0.0,6.662963073923846,0.0,41.692155620507656
116,PA2,PASSED,19.4,22.4,25.8,33.1,2.9130434782608696,0.0,3.344782817194601,0.0,7.227815980730016,0.0,13.485642276185487
117,PA2,PASSED,19.7,22.7,26.1,33.4,2.9130434782608696,0.0,3.344782817194601,0.0,7.227815980730016,0.0,13.485642276185487
118,PA1,PASSED,19.9,39.5,55.0,61.8,3.329192546583851,16.19999999999996,15.499999999999998,0.0,6.750018731666712,0.0,41.77921127825052
119,PA2,PASSED,19.9,22.9,26.3,33.6,2.9130434782608696,0.0,3.344782817194601,0.0,7.227815980730016,0.0,13.485642276185487
120,PA2,PASSED,20.2,23.2,26.6,34.0,2.9130434782608696,0.0,3.344782817194601,0.0,7.338862661798051,0.0,13.596688957253521
121,PA1,PASSED,20.4,40.0,55.5,62.4,3.329192546583851,16.19999999999996,15.499999999999998,0.0,6.843127353725935,0.0,41.87231990030974
122,PA2,PASSED,20.4,23.4,26.8,34.2,2.9130434782608696,0.0,3.344782817194601,0.0,7.338862661798051,0.0,13.596688957253521
123,PA2,PASSED,20.7,23.7,27.1,34.4,2.9130434782608696,0.0,3.344782817194601,0.0,7.227815980730016,0.0,13.485642276185487
124,PA1,PASSED,20.9,40.5,56.0,63.0,3.329192546583851,16.19999999999996,15.499999999999998,0.0,6.9427146721284725,0.0,41.97190721871228
125,PA2,PASSED,20.9,23.9,27.3,34.6,2.9130434782608696,0.0,3.344782817194601,0.0,7.227815980730016,0.0,13.485642276185487
126,PA2,PASSED,21.2,24.2,27.6,34.9,2.9130434782608696,0.0,3.344782817194601,0.0,7.227815980730016,0.0,13.485642276185487
127,PA1,PASSED,21.4,41.0,56.5,63.6,3.329192546583851,16.19999999999996,15.499999999999998,0.0,7.049246024969603,0.0,42.07843857155341
128,PA2,PASSED,21.4,24.4,27.8,35.0,2.9130434782608696,0.0,3.344782817194601,0.0,7.123993489831101,0.0,13.38181978528657
129,PA2,PASSED,21.7,24.7,28.1,35.3,2.9130434782608696,0.0,3.344782817194601,0.0,7.123993489831101,0.0,13.38181978528657
130,PA1,PASSED,21.9,41.5,57.0,64.1,3.329192546583851,16.19999999999996,15.499999999999998,0.0,7.049246024969603,0.0,42.07843857155341
131,PA2,PASSED,21.9,24.9,28.3,35.5,2.9130434782608696,0.0,3.344782817194601,0.0,7.123993489831101,0.0,13.38181978528657
132,PA2,PASSED,22.2,25.2,28.6,35.7,2.9130434782608696,0.0,3.344782817194601,0.0,7.026920468731522,0.0,13.284746764186991
133,PA1,PASSED,22.4,42.0,57.5,64.6,3.329192546583851,16.19999999999996,15.499999999999998,0.0,7.049246024969603,0.0,42.07843857155341
134,PA2,PASSED,22.4,25.4,28.8,35.9,2.9130434782608696,0.0,3.344782817194601,0.0,7.026920468731522,0.0,13.284746764186991
135,PA2,PASSED,22.7,25.7,29.1,36.1,2.9130434782608696,0.0,3.344782817194601,0.0,6.936162953448973,0.0,13.193989248904444
136,PA1,PASSED,22.9,50.6,66.1,72.4,3.329192546583851,24.300000000000075,15.499999999999998,0.0,6.248164802834523,0.0,49.377357349418446
137,PA2,PASSED,22.9,25.9,29.3,36.4,2.9130434782608696,0.0,3.344782817194601,0.0,7.026920468731522,0.0,13.284746764186991
138,PA2,PASSED,23.2,26.2,29.6,36.6,2.9130434782608696,0.0,3.344782817194601,0.0,6.936162953448973,0.0,13.193989248904444
139,PA1,PASSED,23.4,51.1,66.6,73.0,3.329192546583851,24.300000000000075,15.499999999999998,0.0,6.30598363874442,0.0,49.435176185328345
140,PA2,PASSED,23.4,26.4,29.8,36.8,2.9130434782608696,0.0,3.344782817194601,0.0,6.936162953448973,0.0,13.193989248904444
141,PA2,PASSED,23.7,26.7,30.1,37.0,2.9130434782608696,0.0,3.344782817194601,0.0,6.851324559657186,0.0,13.109150855112656
142,PA1,PASSED,23.9,51.6,67.1,73.3,3.329192546583851,24.300000000000075,15.499999999999998,0.0,6.194297626422116,0.0,49.323490173006036
143,PA2,PASSED,23.9,26.9,30.3,37.2,2.9130434782608696,0.0,3.344782817194601,0.0,6.851324559657186,0.0,13.109150855112656
144,PA2,PASSED,24.2,27.2,30.6,37.5,2.9130434782608696,0.0,3.344782817194601,0.0,6.851324559657186,0.0,13.109150855112656
145,PA1,PASSED,24.4,52.1,67.6,73.8,3.329192546583851,24.300000000000075,15.499999999999998,0.0,6.144180860580524,0.0,49.27337340716444
146,PA2,PASSED,24.4,27.4,30.8,37.7,2.9130434782608696,0.0,3.344782817194601,0.0,6.851324559657186,0.0,13.109150855112656
147,PA2,PASSED,24.7,27.7,31.1,37.9,2.9130434782608696,0.0,3.344782817194601,0.0,6.77204354519501,0.0,13.02986984065048
148,PA1,PASSED,24.9,52.6,68.1,74.2,3.329192546583851,24.300000000000075,15.499999999999998,0.0,6.097632819212057,0.0,49.22682536579598
149,PA2,PASSED,24.9,27.9,31.3,38.1,2.9130434782608696,0.0,3.344782817194601,0.0,6.77204354519501,0.0,13.02986984065048
150,PA2,PASSED,25.2,28.2,31.6,38.4,2.9130434782608696,0.0,3.344782817194601,0.0,6.77204354519501,0.0,13.02986984065048
151,PA1,PASSED,25.4,53.1,68.6,74.7,3.329192546583851,24.300000000000075,15.499999999999998,0.0,6.054490101346278,0.0,49.1836826479302
152,PA2,PASSED,25.4,28.4,31.8,38.6,2.9130434782608696,0.0,3.344782817194601,0.0,6.77204354519501,0.0,13.02986984065048
153,PA2,PASSED,25.7,28.7,32.1,38.8,2.9130434782608696,0.0,3.344782817194601,0.0,6.6979901126925405,0.0,12.95581640814801
154,PA1,PASSED,25.9,53.6,69.1,75.1,3.329192546583851,24.300000000000075,15.499999999999998,0.0,5.97785189753901,0.0,49.107044444122934
155,PA2,PASSED,25.9,28.9,32.3,39.0,2.9130434782608696,0.0,3.344782817194601,0.0,6.6979901126925405,0.0,12.95581640814801
156,PA2,PASSED,26.2,29.2,32.6,39.3,2.9130434782608696,0.0,3.344782817194601,0.0,6.6979901126925405,0.0,12.95581640814801
157,PA1,PASSED,26.4,54.1,69.6,75.6,3.329192546583851,24.300000000000075,15.499999999999998,0.0,5.944111719909817,0.0,49.073304266493736
158,PA2,PASSED,26.4,29.4,32.8,39.5,2.9130434782608696,0.0,3.344782817194601,0.0,6.628863947860216,0.0,12.886690243315687
159,PA2,PASSED,26.7,29.7,33.1,39.8,2.9130434782608696,0.0,3.344782817194601,0.0,6.628863947860216,0.0,12.886690243315687
160,PA1,PASSED,26.9,54.6,70.1,76.1,3.329192546583851,24.300000000000075,15.499999999999998,0.0,5.913285981367036,0.0,49.04247852795096
161,PA2,PASSED,26.9,29.9,33.3,39.9,2.9130434782608696,0.0,3.344782817194601,0.0,6.564391985626441,0.0,12.822218281081913
162,PA2,PASSED,27.2,30.2,33.6,40.2,2.9130434782608696,0.0,3.344782817194601,0.0,6.564391985626441,0.0,12.822218281081913
163,PA1,PASSED,27.4,55.1,70.6,76.5,3.329192546583851,24.300000000000075,15.499999999999998,0.0,5.885288880817988,0.0,49.01448142740191
164,PA2,PASSED,27.4,30.4,33.8,40.4,2.9130434782608696,0.0,3.344782817194601,0.0,6.564391985626441,0.0,12.822218281081913
165,PA2,PASSED,27.7,30.7,34.1,40.7,2.9130434782608696,0.0,3.344782817194601,0.0,6.564391985626441,0.0,12.822218281081913
166,PA1,PASSED,27.9,55.6,71.1,77.0,3.329192546583851,24.300000000000075,15.499999999999998,0.0,5.837505891348753,0.0,48.96669843793268
167,PA2,PASSED,27.9,30.9,34.3,40.9,2.9130434782608696,0.0,3.344782817194601,0.0,6.564391985626441,0.0,12.822218281081913
168,PA2,PASSED,28.2,31.2,34.6,41.2,2.9130434782608696,0.0,3.344782817194601,0.0,6.564391985626441,0.0,12.822218281081913
169,PA1,PASSED,28.4,56.1,71.6,77.5,3.329192546583851,24.300000000000075,15.499999999999998,0.0,5.817616250081656,0.0,48.94680879666558
170,PA2,PASSED,28.4,31.4,34.8,41.4,2.9130434782608696,0.0,3.344782817194601,0.0,6.564391985626441,0.0,12.822218281081913
171,PA2,PASSED,28.7,31.7,35.1,41.7,2.9130434782608696,0.0,3.344782817194601,0.0,6.564391985626441,0.0,12.822218281081913
172,PA1,PASSED,28.9,56.6,72.1,78.0,3.329192546583851,24.300000000000075,15.499999999999998,0.0,5.80034764612137,0.0,48.92954019270529
173,PA2,PASSED,28.9,31.9,35.3,42.0,2.9130434782608696,0.0,3.344782817194601,0.0,6.628863947860216,0.0,12.886690243315687
174,PA2,PASSED,29.2,32.2,35.6,42.3,2.9130434782608696,0.0,3.344782817194601,0.0,6.628863947860216,0.0,12.886690243315687
175,PA1,PASSED,29.4,57.1,72.6,78.4,3.329192546583851,24.300000000000075,15.499999999999998,0.0,5.77361459062646,0.0,48.90280713721038
176,PA2,PASSED,29.4,32.4,35.8,42.5,2.9130434782608696,0.0,3.344782817194601,0.0,6.628863947860216,0.0,12.886690243315687
177,PA2,PASSED,29.7,32.7,36.1,42.8,2.9130434782608696,0.0,3.344782817194601,0.0,6.6979901126925405,0.0,12.95581640814801
178,PA1,PASSED,29.9,57.6,73.1,78.9,3.329192546583851,24.300000000000075,15.499999999999998,0.0,5.757331632152754,0.0,48.88652417873668
179,PA2,PASSED,29.9,32.9,36.3,43.0,2.9130434782608696,0.0,3.344782817194601,0.0,6.6979901126925405,0.0,12.95581640814801
180,PA2,PASSED,30.2,33.2,36.6,43.4,2.9130434782608696,0.0,3.344782817194601,0.0,6.77204354519501,0.0,13.02986984065048
